,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,M,2022-01-25 14:30:20,2022-01-21,GRPH,"Samsara Biocapital, L.P.",10%,P - Purchase,$8.94,123000,8072603,+2%,"+$1,099,100",,,,,GRPH
1,M,2022-01-21 13:48:27,2022-01-19,GRPH,"Samsara Biocapital, L.P.",10%,P - Purchase,$9.10,97670,7949603,+1%,"+$888,677",,,,,GRPH
2,,2021-12-20 13:46:14,2021-12-15,GRPH,"Samsara Biocapital, L.P.",10%,P - Purchase,$10.19,22329,7851933,0%,"+$227,533",,,,,GRPH
3,,2021-11-24 13:31:09,2021-11-22,GRPH,"Samsara Biocapital, L.P.",10%,P - Purchase,$10.15,201685,7829604,+3%,"+$2,047,103",,,,,GRPH
4,M,2021-10-15 18:06:58,2021-10-13,GRPH,"Samsara Biocapital, L.P.",10%,P - Purchase,$13.14,50800,7627919,+1%,"+$667,665",,,,,GRPH
5,M,2021-10-08 17:09:14,2021-10-06,GRPH,"Samsara Biocapital, L.P.",10%,P - Purchase,$13.53,145496,7577119,+2%,"+$1,968,973",,,,,GRPH
6,D,2021-07-01 19:01:08,2021-06-29,GRPH,"Versant Venture Capital Vi, L.P.",10%,P - Purchase,$17.00,180000,16416117,+1%,"+$3,060,000",,,,,GRPH
7,D,2021-07-01 19:01:08,2021-06-29,GRPH,"Versant Venture Capital Vi, L.P.",10%,C - Converted deriv,$0.00,13871446,16416117,-46%,$0,,,,,GRPH
8,D,2021-07-01 19:01:02,2021-06-29,GRPH,Stultz Katherine V,COO,C - Converted deriv,$0.00,8126,216020,-4%,$0,,,,,GRPH
9,D,2021-07-01 19:01:01,2021-06-29,GRPH,Jerel Davis,"Dir, 10%",C - Converted deriv,$0.00,13871446,1707719,-89%,$0,,,,,GRPH
10,D,2021-07-01 19:01:01,2021-06-29,GRPH,Jerel Davis,"Dir, 10%",P - Purchase,$17.00,180000,1707719,+12%,"+$3,060,000",,,,,GRPH
11,D,2021-07-01 19:00:52,2021-06-29,GRPH,Shah Smital,Dir,P - Purchase,$17.00,5882,5882,New,"+$99,994",,,,,GRPH
12,DM,2021-07-01 19:00:50,2021-01-15,GRPH,Gutry Phil,CHIEF BUSINESS OFFICER,M - OptEx,$0.51,94789,293471,+48%,"+$48,092",,,,,GRPH
13,D,2021-07-01 19:00:50,2021-06-29,GRPH,Gutry Phil,CHIEF BUSINESS OFFICER,C - Converted deriv,$0.00,8126,293471,-3%,$0,,,,,GRPH
14,D,2021-07-01 19:00:47,2021-01-14,GRPH,Jimenez Joseph,Dir,M - OptEx,$0.30,49876,161941,+45%,"+$14,963",,,,,GRPH
15,D,2021-07-01 19:00:47,2021-06-29,GRPH,Jimenez Joseph,Dir,C - Converted deriv,$0.00,8126,161941,-5%,$0,,,,,GRPH
16,D,2021-07-01 19:00:42,2021-06-29,GRPH,Karsen Perry A,Dir,C - Converted deriv,$0.00,8126,164034,-5%,$0,,,,,GRPH
17,D,2021-07-01 19:00:35,2021-01-16,GRPH,Lehrer-Graiwer Joshua,"Pres, CEO",M - OptEx,$0.30,374013,1161670,+47%,"+$112,204",,,,,GRPH
18,D,2021-07-01 19:00:35,2021-06-29,GRPH,Lehrer-Graiwer Joshua,"Pres, CEO",C - Converted deriv,$0.00,8126,1161670,-1%,$0,,,,,GRPH
19,D,2021-07-01 17:39:35,2021-06-29,GRPH,"Samsara Biocapital, L.P.",10%,C - Converted deriv,$0.00,6931623,37753,-99%,$0,,,,,GRPH
20,D,2021-07-01 17:39:35,2021-06-29,GRPH,"Samsara Biocapital, L.P.",10%,P - Purchase,$17.00,500000,37753,-108%,"+$8,500,000",,,,,GRPH
