,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,D,2022-05-16 19:44:14,2021-12-21,HCP,McJannet David,"CEO, COB",S - Sale+OE,$82.90,-52636,0,-100%,"-$4,363,656",,,,,HCP
1,M,2022-05-10 16:38:13,2022-05-06,HCP,Solomon Glenn,Dir,P - Purchase,$37.73,412274,476847,+638%,"+$15,556,033",,,,,HCP
2,M,2022-05-10 16:36:06,2022-05-06,HCP,Ggv Capital Select L.L.C.,10%,P - Purchase,$37.73,412274,476666,+640%,"+$15,556,033",,,,,HCP
3,,2022-04-26 17:11:14,2022-04-22,HCP,Solomon Glenn,Dir,P - Purchase,$48.11,62567,126790,+97%,"+$3,010,199",,,,,HCP
4,,2022-04-26 17:08:27,2022-04-22,HCP,Ggv Capital Select L.L.C.,10%,P - Purchase,$48.11,62567,64392,>999%,"+$3,010,199",,,,,HCP
5,,2022-04-13 18:10:15,2022-04-11,HCP,Ggv Capital Select L.L.C.,10%,P - Purchase,$49.78,1825,1825,New,"+$90,849",,,,,HCP
6,,2022-04-13 18:06:40,2022-04-11,HCP,Solomon Glenn,Dir,P - Purchase,$49.78,1825,2006,>999%,"+$90,849",,,,,HCP
7,D,2022-03-22 21:32:11,2022-03-21,HCP,Sweeney Brandon,Chief Revenue Officer,S - Sale+OE,$48.10,-26209,0,-100%,"-$1,260,632",,,,,HCP
8,D,2022-03-22 21:31:26,2022-03-21,HCP,Welihinda Navam,CFO,S - Sale+OE,$48.02,-3657,0,-100%,"-$175,609",,,,,HCP
9,D,2022-03-22 21:30:52,2022-03-21,HCP,McJannet David,"CEO, COB",S - Sale+OE,$48.06,-18992,0,-100%,"-$912,695",,,,,HCP
10,D,2022-03-22 21:30:02,2022-03-21,HCP,Holmes Marc,CMO,S - Sale+OE,$48.03,-3317,0,-100%,"-$159,310",,,,,HCP
11,D,2022-03-22 21:05:01,2022-03-21,HCP,Dadgar Armon,CTO,S - Sale+OE,$48.03,-5605,0,-100%,"-$269,199",,,,,HCP
12,DM,2021-12-23 18:31:55,2021-12-21,HCP,Welihinda Navam,CFO,S - Sale+OE,$87.57,-18741,0,-100%,"-$1,641,201",,,,,HCP
13,D,2021-12-23 18:10:28,2021-12-22,HCP,McJannet David,"CEO, COB",S - Sale+OE,$86.37,-9940,0,-100%,"-$858,485",,,,,HCP
14,DM,2021-12-17 17:06:32,2021-12-15,HCP,McJannet David,"CEO, COB",S - Sale+OE,$85.09,-1235,0,-100%,"-$105,086",,,,,HCP
15,D,2021-12-15 20:09:20,2021-12-13,HCP,Welihinda Navam,CFO,S - Sale+OE,$86.33,-6248,0,-100%,"-$539,376",,,,,HCP
16,,2021-12-13 20:13:38,2021-12-09,HCP,Dadgar Armon,"CTO, 10%",S - Sale,$83.87,-34494,19191160,0%,"-$2,892,886",,,,,HCP
17,D,2021-12-10 21:19:18,2021-12-09,HCP,Holmes Marc,CMO,S - Sale+OE,$83.86,-12990,233400,-5%,"-$1,089,333",,,,,HCP
