,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-02-01 12:04:21,2022-01-28,CCL,Donald Arnold W,"Pres, CEO",S - Sale,$19.08,-95796,954469,-9%,"-$1,827,970",,,,,CCL
1,,2022-01-21 14:07:45,2022-01-20,CCL,Bernstein David,"CFO, CAO",S - Sale,$21.38,-7670,109332,-7%,"-$164,018",,,,,CCL
2,,2021-07-16 12:58:06,2021-07-14,CCL,Bernstein David,"CFO, CAO",S - Sale,$23.03,-11662,128272,-8%,"-$268,633",,,,,CCL
3,,2021-04-20 11:48:31,2021-04-16,CCL,Weisenburger Randall J,Dir,S - Sale,$27.50,-100000,754605,-12%,"-$2,750,030",,,,,CCL
4,M,2021-04-16 12:58:53,2021-04-14,CCL,Weisenburger Randall J,Dir,S - Sale,$27.50,-538762,854605,-39%,"-$14,817,755",,,,,CCL
5,,2021-02-17 12:57:32,2021-02-12,CCL,Perez Arnaldo,"GC, Secretary",S - Sale,$20.24,-2760,114367,-2%,"-$55,859",,,,,CCL
6,,2021-02-17 12:56:06,2021-02-12,CCL,Donald Arnold W,"Pres, CEO",S - Sale,$20.24,-44386,1064714,-4%,"-$898,310",,,,,CCL
7,,2021-02-17 12:54:01,2021-02-12,CCL,Bernstein David,"CFO, CAO",S - Sale,$20.24,-16676,139934,-11%,"-$337,499",,,,,CCL
8,,2021-02-10 09:12:25,2021-02-08,CCL,Anderson Peter C.,"Chief Ethics, Compliance",S - Sale,$21.43,-4184,71684,-6%,"-$89,642",,,,,CCL
9,,2021-01-21 13:11:14,2021-01-20,CCL,Bernstein David,"CFO, CAO",S - Sale,$20.98,-24296,151916,-14%,"-$509,698",,,,,CCL
10,,2021-01-19 15:53:30,2021-01-14,CCL,Perez Arnaldo,"GC, Secretary",S - Sale,$21.12,-14215,66189,-18%,"-$300,221",,,,,CCL
11,,2021-01-19 15:31:55,2021-01-14,CCL,Donald Arnold W,"Pres, CEO",S - Sale,$21.12,-62639,735570,-8%,"-$1,322,936",,,,,CCL
12,,2021-01-19 15:30:26,2021-01-14,CCL,Bernstein David,"CFO, CAO",S - Sale,$21.12,-49031,74156,-40%,"-$1,035,542",,,,,CCL
13,,2020-12-02 09:24:37,2020-11-30,CCL,Ma 1994 B Shares LP,See Remarks,S - Sale,$20.58,-5000000,80736445,-6%,"-$102,910,105",,,,,CCL
14,,2020-12-02 09:17:57,2020-11-30,CCL,Arison Micky Meir,"COB, 10%",S - Sale,$20.58,-5000000,85670611,-6%,"-$102,910,105",,,,,CCL
15,,2020-10-16 11:47:16,2020-10-14,CCL,Glasier Richard,Dir,P - Purchase,$14.05,10000,53635,+23%,"+$140,497",,,,,CCL
16,,2020-04-07 09:26:04,2020-04-06,CCL,Weisenburger Randall J,Dir,P - Purchase,$8.00,1250000,1375352,+997%,"+$10,000,000",,,,,CCL
17,,2019-10-07 11:28:03,2019-10-03,CCL,Band Sir Jonathon,Dir,S - Sale,$40.83,-5000,18736,-21%,"-$204,151",,,,,CCL
18,,2019-07-05 10:36:54,2019-07-03,CCL,Weisenburger Randall J,Dir,P - Purchase,$46.50,20000,122934,+19%,"+$930,000",,,,,CCL
19,,2019-06-27 11:31:20,2019-06-25,CCL,Donald Arnold W,"Pres, CEO",P - Purchase,$45.23,22050,603914,+4%,"+$997,267",,,,,CCL
20,,2019-02-20 14:11:02,2019-02-15,CCL,Perez Arnaldo,"GC, Secretary",S - Sale,$57.08,-5691,49339,-10%,"-$324,863",,,,,CCL
21,,2019-02-20 14:10:05,2019-02-15,CCL,Kruse Stein,"CEO, Holland America Group",S - Sale,$57.08,-32163,60035,-35%,"-$1,835,983",,,,,CCL
22,,2019-02-20 14:07:55,2019-02-15,CCL,Bernstein David,"CFO, CAO",S - Sale,$57.08,-24682,45680,-35%,"-$1,408,940",,,,,CCL
23,,2019-01-15 13:02:43,2019-01-11,CCL,Perez Arnaldo,"GC, Secretary",S - Sale,$52.27,-2290,32826,-7%,"-$119,688",,,,,CCL
24,,2019-01-15 13:01:07,2019-01-11,CCL,Kruse Stein,"CEO, Holland America Group",S - Sale,$52.27,-6966,50334,-12%,"-$364,082",,,,,CCL
25,,2018-12-28 11:06:08,2018-12-26,CCL,Donald Arnold W,"Pres, CEO",P - Purchase,$46.43,21595,504986,+4%,"+$1,002,612",,,,,CCL
26,,2018-10-03 09:39:16,2018-10-01,CCL,Perez Arnaldo,"GC, Secretary",S - Sale,$64.26,-7000,35109,-17%,"-$449,842",,,,,CCL
27,,2018-06-05 11:51:40,2018-06-01,CCL,Donald Arnold W,"Pres, CEO",S - Sale,$62.91,-5000,483373,-1%,"-$314,564",,,,,CCL
