,Date,Open,High,Low,Close,Adj Close,Volume,ticker
0,2021-07-21,28.0,30.245001,24.0,26.049999,26.049999,10593600,PYCR
1,2021-07-22,25.5,28.0,25.191999,27.01,27.01,1416700,PYCR
2,2021-07-23,27.0,27.469999,26.120001,27.0,27.0,628900,PYCR
3,2021-07-26,27.5,29.450001,26.66,28.48,28.48,814500,PYCR
4,2021-07-27,28.99,29.190001,26.27,27.25,27.25,2202300,PYCR
5,2021-07-28,26.77,28.110001,26.51,27.299999,27.299999,696400,PYCR
6,2021-07-29,27.360001,29.25,27.139999,28.48,28.48,642800,PYCR
7,2021-07-30,28.709999,29.0,27.219999,27.5,27.5,563200,PYCR
8,2021-08-02,27.860001,28.25,27.354,28.209999,28.209999,274200,PYCR
9,2021-08-03,28.25,28.540001,27.629999,28.07,28.07,219600,PYCR
10,2021-08-04,27.99,28.940001,27.961,28.65,28.65,300200,PYCR
11,2021-08-05,28.65,29.92,28.059999,29.790001,29.790001,565700,PYCR
12,2021-08-06,30.0,30.76,29.93,30.309999,30.309999,322300,PYCR
13,2021-08-09,30.08,32.810001,30.030001,32.380001,32.380001,266300,PYCR
14,2021-08-10,32.830002,32.970001,31.780001,32.75,32.75,232700,PYCR
15,2021-08-11,32.599998,34.490002,32.580002,34.139999,34.139999,483800,PYCR
16,2021-08-12,34.389999,36.959999,34.130001,34.669998,34.669998,680600,PYCR
17,2021-08-13,34.669998,35.653999,34.32,35.150002,35.150002,411100,PYCR
18,2021-08-16,35.32,37.549999,35.110001,36.490002,36.490002,478900,PYCR
19,2021-08-17,36.52,37.07,34.880001,35.400002,35.400002,207500,PYCR
20,2021-08-18,35.389999,37.09,35.099998,36.16,36.16,230400,PYCR
21,2021-08-19,35.900002,36.967999,34.509998,34.889999,34.889999,277500,PYCR
22,2021-08-20,35.119999,38.18,34.798,36.799999,36.799999,474200,PYCR
23,2021-08-23,37.099998,39.57,36.900002,38.860001,38.860001,221300,PYCR
24,2021-08-24,39.369999,39.707001,35.169998,37.470001,37.470001,636900,PYCR
25,2021-08-25,37.25,38.099998,35.66,37.990002,37.990002,181800,PYCR
26,2021-08-26,37.330002,37.862,36.209999,36.580002,36.580002,145100,PYCR
27,2021-08-27,36.740002,37.970001,36.650002,37.66,37.66,295000,PYCR
28,2021-08-30,37.990002,38.5,36.110001,37.799999,37.799999,231200,PYCR
29,2021-08-31,38.369999,38.834999,36.77,36.950001,36.950001,420300,PYCR
30,2021-09-01,37.369999,38.569,36.0,36.459999,36.459999,481100,PYCR
31,2021-09-02,36.419998,36.775002,34.740002,34.84,34.84,251700,PYCR
32,2021-09-03,35.360001,36.27,34.849998,35.700001,35.700001,121900,PYCR
33,2021-09-07,35.720001,36.402,33.09,33.59,33.59,471600,PYCR
34,2021-09-08,33.549999,33.759998,32.66,33.07,33.07,587300,PYCR
35,2021-09-09,33.09,33.924,32.779999,32.799999,32.799999,405200,PYCR
36,2021-09-10,32.880001,33.639999,31.610001,31.77,31.77,166200,PYCR
37,2021-09-13,31.780001,32.055,29.045,29.43,29.43,303500,PYCR
38,2021-09-14,29.99,30.57,28.059999,29.389999,29.389999,378000,PYCR
39,2021-09-15,29.299999,31.610001,28.65,31.059999,31.059999,648100,PYCR
40,2021-09-16,30.9,31.83,30.190001,31.139999,31.139999,450500,PYCR
41,2021-09-17,31.139999,31.83,30.52,30.67,30.67,2744600,PYCR
42,2021-09-20,29.93,32.630001,29.879999,31.49,31.49,359900,PYCR
43,2021-09-21,31.879999,34.169998,31.5,33.709999,33.709999,498300,PYCR
44,2021-09-22,33.77,33.939999,32.48,33.560001,33.560001,402200,PYCR
45,2021-09-23,33.599998,35.380001,32.151001,35.009998,35.009998,659200,PYCR
46,2021-09-24,34.959999,36.18,34.470001,35.209999,35.209999,288800,PYCR
47,2021-09-27,35.009998,35.150002,34.5,35.080002,35.080002,261800,PYCR
48,2021-09-28,34.709999,34.884998,32.799999,33.389999,33.389999,409000,PYCR
49,2021-09-29,33.689999,33.830002,32.25,33.619999,33.619999,201900,PYCR
50,2021-09-30,33.740002,35.360001,33.740002,35.16,35.16,279800,PYCR
51,2021-10-01,35.119999,36.439999,34.279999,36.279999,36.279999,261600,PYCR
52,2021-10-04,35.700001,36.619999,34.580002,34.650002,34.650002,252500,PYCR
53,2021-10-05,34.669998,35.549999,34.470001,35.080002,35.080002,156400,PYCR
54,2021-10-06,34.43,36.0,33.0,35.970001,35.970001,249100,PYCR
55,2021-10-07,36.77,37.419998,35.75,35.959999,35.959999,182500,PYCR
56,2021-10-08,36.18,36.849998,34.540001,34.950001,34.950001,381800,PYCR
57,2021-10-11,34.619999,35.259998,33.310001,33.41,33.41,144900,PYCR
58,2021-10-12,33.509998,34.535,33.244999,34.169998,34.169998,169700,PYCR
