,X,FilingDate,TradeDate,Ticker,InsiderName,Title,TradeType,Price,Qty,Owned,delta_Own,Value,1d,1w,1m,6m,ticker
0,,2022-03-03 06:15:09,2022-03-01,PSTV,Sims Andrew John Hugh Macintyre,CFO,P - Purchase,110.0,2000,9230,+28%,2200.0,,,,,PSTV
1,,2021-11-04 06:15:10,2021-11-02,PSTV,Sims Andrew John Hugh Macintyre,CFO,P - Purchase,186.0,1000,7230,+16%,1864.0,,,,,PSTV
2,,2021-10-28 06:15:10,2021-10-27,PSTV,Petersen Greg,Dir,P - Purchase,172.0,12500,32500,+63%,21500.0,,,,,PSTV
3,,2021-10-27 06:15:51,2021-10-26,PSTV,Hedrick Marc H,CEO,P - Purchase,166.0,2500,21080,+13%,4150.0,,,,,PSTV
4,,2021-10-27 06:15:45,2021-10-26,PSTV,Sims Andrew John Hugh Macintyre,CFO,P - Purchase,167.0,2000,6230,+47%,3339.0,,,,,PSTV
5,,2021-09-15 07:30:11,2021-09-13,PSTV,Lenk Robert P,Dir,P - Purchase,186.0,7000,10000,+233%,13011.0,,,,,PSTV
6,M,2021-07-29 18:35:19,2021-07-27,PSTV,Sims Andrew John Hugh Macintyre,CFO,P - Purchase,198.0,4230,4230,New,8357.0,,,,,PSTV
7,,2021-05-03 06:15:08,2021-04-30,PSTV,Hedrick Marc H,CEO,P - Purchase,228.0,2183,18580,+13%,4970.0,,,,,PSTV
8,,2021-03-05 06:15:08,2021-03-04,PSTV,Hedrick Marc H,CEO,P - Purchase,250.0,2500,16397,+18%,6250.0,,,,,PSTV
9,,2021-03-04 06:15:08,2021-03-03,PSTV,Clowes Howard,Dir,P - Purchase,242.0,3000,3000,New,7260.0,,,,,PSTV
10,,2020-12-14 06:05:08,2020-12-10,PSTV,Hedrick Marc H,CEO,P - Purchase,199.0,2500,13867,+22%,4975.0,,,,,PSTV
11,,2020-12-02 07:00:07,2020-11-30,PSTV,Hedrick Marc H,CEO,P - Purchase,214.0,2200,11367,+24%,4708.0,,,,,PSTV
12,,2020-08-26 06:05:08,2020-08-25,PSTV,Lenk Robert P,Dir,P - Purchase,249.0,3000,3000,New,7465.0,,,,,PSTV
13,,2020-08-14 06:05:09,2020-08-13,PSTV,Petersen Greg,Dir,P - Purchase,280.0,10000,20000,+100%,28000.0,,,,,PSTV
14,,2020-08-13 06:05:08,2020-08-12,PSTV,Petersen Greg,Dir,P - Purchase,252.0,10000,10000,New,25200.0,,,,,PSTV
15,,2020-08-13 06:00:28,2020-08-12,PSTV,Hedrick Marc H,CEO,P - Purchase,258.0,4000,9167,+77%,10318.0,,,,,PSTV
16,,2020-06-23 19:10:52,2020-06-22,PSTV,Hedrick Marc H,CEO,P - Purchase,210.0,5000,5167,>999%,10500.0,,,,,PSTV
