,X,FilingDate,TradeDate,Ticker,InsiderName,Title,TradeType,Price,Qty,Owned,delta_Own,Value,1d,1w,1m,6m,ticker
0,M,2022-01-25 14:30:20,2022-01-21,GRPH,"Samsara Biocapital, L.P.",10%,P - Purchase,894.0,123000,8072603,+2%,1099100.0,,,,,GRPH
1,M,2022-01-21 13:48:27,2022-01-19,GRPH,"Samsara Biocapital, L.P.",10%,P - Purchase,910.0,97670,7949603,+1%,888677.0,,,,,GRPH
2,,2021-12-20 13:46:14,2021-12-15,GRPH,"Samsara Biocapital, L.P.",10%,P - Purchase,1019.0,22329,7851933,0%,227533.0,,,,,GRPH
3,,2021-11-24 13:31:09,2021-11-22,GRPH,"Samsara Biocapital, L.P.",10%,P - Purchase,1015.0,201685,7829604,+3%,2047103.0,,,,,GRPH
4,M,2021-10-15 18:06:58,2021-10-13,GRPH,"Samsara Biocapital, L.P.",10%,P - Purchase,1314.0,50800,7627919,+1%,667665.0,,,,,GRPH
5,M,2021-10-08 17:09:14,2021-10-06,GRPH,"Samsara Biocapital, L.P.",10%,P - Purchase,1353.0,145496,7577119,+2%,1968973.0,,,,,GRPH
6,D,2021-07-01 19:01:08,2021-06-29,GRPH,"Versant Venture Capital Vi, L.P.",10%,P - Purchase,1700.0,180000,16416117,+1%,3060000.0,,,,,GRPH
7,D,2021-07-01 19:01:01,2021-06-29,GRPH,Jerel Davis,"Dir, 10%",P - Purchase,1700.0,180000,1707719,+12%,3060000.0,,,,,GRPH
8,D,2021-07-01 19:00:52,2021-06-29,GRPH,Shah Smital,Dir,P - Purchase,1700.0,5882,5882,New,99994.0,,,,,GRPH
9,D,2021-07-01 17:39:35,2021-06-29,GRPH,"Samsara Biocapital, L.P.",10%,P - Purchase,1700.0,500000,37753,-108%,8500000.0,,,,,GRPH
