,X,FilingDate,TradeDate,Ticker,InsiderName,Title,TradeType,Price,Qty,Owned,delta_Own,Value,1d,1w,1m,6m,ticker
0,D,2022-03-02 20:40:10,2022-03-01,AKRO,Cheng Andrew,"Pres, CEO",S - Sale+OE,17.59,-10000,308996,-3%,-175900.0,,,,,AKRO
1,D,2022-02-03 19:12:55,2022-02-01,AKRO,Cheng Andrew,"Pres, CEO",S - Sale+OE,17.56,-10000,308996,-3%,-175600.0,,,,,AKRO
2,D,2022-01-18 21:48:57,2022-01-14,AKRO,White William Richard,CFO,S - Sale+OE,22.03,-9700,3277,-75%,-213691.0,,,,,AKRO
3,D,2022-01-11 21:40:33,2021-01-10,AKRO,Cheng Andrew,"Pres, CEO",S - Sale+OE,19.55,-10000,298996,-3%,-195500.0,,,,,AKRO
4,D,2021-12-23 21:03:59,2021-12-21,AKRO,White William Richard,CFO,S - Sale+OE,22.0,-100,3277,-3%,-2200.0,,,,,AKRO
5,D,2021-12-20 16:54:59,2021-12-17,AKRO,White William Richard,CFO,S - Sale+OE,22.04,-3200,3277,-49%,-70528.0,,,,,AKRO
6,,2021-12-03 17:20:26,2021-12-02,AKRO,Cheng Andrew,"Pres, CEO",S - Sale,20.18,-17500,255996,-6%,-353150.0,,,,,AKRO
7,M,2021-11-05 16:17:34,2021-11-03,AKRO,Young Jonathan,COO,S - Sale,24.28,-25000,195510,-11%,-607123.0,,,,,AKRO
8,,2021-11-03 16:16:06,2021-11-02,AKRO,Cheng Andrew,"Pres, CEO",S - Sale,22.57,-17500,273496,-6%,-394975.0,,,,,AKRO
9,D,2021-11-03 16:15:35,2021-11-01,AKRO,White William Richard,CFO,S - Sale+OE,22.24,-6500,3277,-66%,-144560.0,,,,,AKRO
10,,2021-10-18 16:21:22,2021-10-15,AKRO,Yale Catriona,Chief Development Officer,S - Sale,21.59,-12500,120921,-9%,-269826.0,,,,,AKRO
11,,2021-10-05 16:11:04,2021-10-04,AKRO,Cheng Andrew,"Pres, CEO",S - Sale,21.54,-17500,290996,-6%,-376950.0,,,,,AKRO
12,D,2021-10-05 16:10:37,2021-10-01,AKRO,White William Richard,CFO,S - Sale+OE,22.06,-6500,3277,-66%,-143367.0,,,,,AKRO
13,,2021-09-17 16:05:56,2021-09-15,AKRO,Yale Catriona,Chief Development Officer,S - Sale,24.69,-12500,133421,-9%,-308605.0,,,,,AKRO
14,,2021-09-03 16:38:36,2021-09-01,AKRO,Young Jonathan,COO,S - Sale,24.04,-12500,220510,-5%,-300500.0,,,,,AKRO
15,D,2021-09-03 16:38:04,2021-09-01,AKRO,White William Richard,CFO,S - Sale+OE,24.0,-8559,3277,-72%,-205416.0,,,,,AKRO
16,,2021-09-03 16:37:21,2021-09-02,AKRO,Cheng Andrew,"Pres, CEO",S - Sale,23.89,-17500,308496,-5%,-418075.0,,,,,AKRO
17,,2021-08-17 21:15:15,2021-08-16,AKRO,Yale Catriona,Chief Development Officer,S - Sale,18.79,-10000,145921,-6%,-187900.0,,,,,AKRO
18,D,2021-08-04 17:39:09,2021-08-02,AKRO,White William Richard,CFO,S - Sale+OE,22.03,-4441,3277,-58%,-97835.0,,,,,AKRO
19,,2021-08-04 17:38:03,2021-08-03,AKRO,Cheng Andrew,"Pres, CEO",S - Sale,20.83,-17500,325996,-5%,-364577.0,,,,,AKRO
20,,2021-07-19 16:43:54,2021-07-15,AKRO,Yale Catriona,Chief Development Officer,S - Sale,20.9,-10000,155921,-6%,-209044.0,,,,,AKRO
21,D,2021-07-08 19:19:51,2021-07-06,AKRO,White William Richard,CFO,S - Sale+OE,24.52,-6500,3277,-66%,-159380.0,,,,,AKRO
22,,2021-07-06 17:52:11,2021-07-02,AKRO,Cheng Andrew,"Pres, CEO",S - Sale,24.78,-17500,342489,-5%,-433650.0,,,,,AKRO
23,,2021-06-03 20:07:04,2021-06-01,AKRO,Bitterman Kevin,Dir,S - Sale,26.28,-17489,2232251,-1%,-459611.0,,,,,AKRO
24,,2021-06-02 16:06:27,2021-06-01,AKRO,Young Jonathan,COO,S - Sale,26.24,-3055,224010,-1%,-80151.0,,,,,AKRO
